source,appid,review_id,steam_language,created_at,updated_at,voted_up,votes_up,votes_funny,comment_count,weighted_vote_score,steam_purchase_type,received_for_free,written_during_early_access,steam_deck,review_text,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played
steam,2795000,208166428,english,2025-11-01T20:41:54+00:00,2025-11-01T20:41:54+00:00,True,0,0,0,0.5,,False,False,,"Great little game. Saw somebody make a reel of this on Instagram and went to check it out. I'm surprised it's free, although the game is short only having 7 levels (one for each day of the week), it's a solid made game with creative and funny writing and a cool gameplay mechanic, if you would have told it it's 5$ I would've thought that would've been perfectly valid.",76561198129942955,0,58,95,0,95,2025-11-01T20:39:24+00:00
steam,2795000,208153960,english,2025-11-01T18:05:31+00:00,2025-11-01T18:05:31+00:00,True,0,0,0,0.5,,False,False,,"I found out about this game from Cosy Tea Games on Instagram, who promised me it would take 30 minutes to complete 😅. it took me just *slightly* longer. Each level increases in difficulty, and the final level is tough but sooo satisfying upon completion. It has cute and silly animations, 10 collectables, achievements for leaving everyone alive and going on a rampage, and it's seriously addicting. Plus, it's free, what's there not to like?! Highly recommended",76561199009908246,0,6,292,0,115,2026-01-08T13:18:16+00:00
steam,2795000,208152877,english,2025-11-01T17:52:09+00:00,2025-11-01T17:52:09+00:00,True,0,0,0,0.5,,False,False,,"Adorable, fun, challenging but short. Perfect game for when you don't have a lot of time but want to enjoy a cleaning game (which usually take forever). I am recommending this game to my friends it is so good! The art is cute and the plot is hilarious and adds to the story. Plus A+ voice acting and soundtrack.",76561198244919044,0,2,43,0,43,2025-11-01T17:48:53+00:00
steam,2795000,208151345,english,2025-11-01T17:33:29+00:00,2025-11-01T17:33:29+00:00,True,0,0,0,0.5,,False,False,,"Watched a let's play of it, decided to play it myself, and got all achievements.

It is a very short and simple stealth game with lots of humor. I highly recommend it.",76561198203412952,0,71,146,0,146,2025-11-01T17:32:25+00:00
steam,2795000,208090457,english,2025-11-01T00:08:33+00:00,2025-11-01T00:08:33+00:00,True,0,0,0,0.5,,False,False,,"fun game, great art, overall loved the design style and atmosphere",76561199019551962,0,15,62,0,62,2025-11-01T00:07:42+00:00
steam,2795000,208070873,english,2025-10-31T19:01:11+00:00,2025-10-31T19:01:11+00:00,True,0,0,0,0.5,,False,False,,"A cute free game where my little boy Kyle goes around cleaning while trying not to be seen. The amount of quality in this short free game is amazing you have to try it. Took me about 2 hours to 100% everything (Don't know why steam did not tracked that, maybe cause I was offline).",76561199064654188,0,5,7,0,7,2025-10-31T18:55:35+00:00
steam,2795000,208065571,english,2025-10-31T17:45:16+00:00,2025-10-31T17:45:16+00:00,True,0,0,0,0.5,,False,False,,This is so cute omg. Game's really simple and short but also pretty challenging in the next half of the levels. Clearly a well thought out project and definitely deserves to be played.,76561198819616463,55,5,152,0,39,2025-11-02T13:30:18+00:00
steam,2795000,207983818,english,2025-10-30T19:12:38+00:00,2025-10-30T19:12:38+00:00,True,0,0,0,0.5,,False,False,,"Had this game on my phone and didn't finish it. Recently did I play through of the entire game. Great free game to play! Charming and fun game play!
",76561198123246204,0,2,84,0,84,2025-10-30T19:10:13+00:00
steam,2795000,207934660,english,2025-10-30T05:54:07+00:00,2025-10-30T05:54:07+00:00,True,0,0,0,0.5,,False,False,,"It's really good, terribly engaging, and gruesomely cute. The stealth mechanics are well thought out, and as the game progresses the tension and the intrigue mounts. This game is fun for n00bs like me, and yet challenging enough that I'm going to recommend it to all my much more talented and serious gamer friends!",76561198063843934,0,10,42,0,38,2025-10-30T06:17:16+00:00
steam,2795000,207925039,english,2025-10-30T02:12:07+00:00,2025-10-30T02:13:47+00:00,True,0,0,0,0.5,,False,False,,"How can a free cute game be so violent lolololol

I'm pretty surprised they didn't charge for this game and it has so much potential for a DLC of some sort with other maps.",76561198269399371,0,211,58,0,58,2025-10-30T02:11:26+00:00
steam,2795000,207852992,english,2025-10-29T06:58:04+00:00,2025-10-29T06:58:04+00:00,True,0,0,0,0.5,,False,False,,"Caps warning// I cannot begin to describe my love for the games style- i mean, ik it looks sorta like an average mobile game..but i mean, ITS SUPER CUTE X3 and THE ANIMATIONS!? like, HELLO?! they were so good!! 10/10 game :>",76561199835666267,0,9,75,0,68,2025-12-07T21:08:35+00:00
steam,2795000,207820952,english,2025-10-28T20:45:04+00:00,2025-10-28T20:45:04+00:00,True,0,0,0,0.5,,False,False,,A fun little game to play in an afternoon. It has a cute aesthetic and some fun puzzle gameplay as you try to maneuver around a level without being spotted. There are a few optional achievements to add a bit more challenge and fun to the game.,76561198068640773,339,42,153,0,153,2025-10-06T02:54:29+00:00
steam,2795000,207816114,english,2025-10-28T19:39:50+00:00,2025-10-28T19:39:50+00:00,True,0,0,0,0.5,,False,False,,"I didn't even know this game was a student project when I stared playing it. Its a very charming, yet short, fast-paced puzzle/stealth game. It has pretty decent animated cut scenes as well. If you watch 1 minute of gameplay, that's about all you get. BUT THAT'S NOT A BAD THING. The game knows what experience it wants to give you, and gives it to you. I love that this game that uses level-style gameplay despite it seemingly going out of fashion outside of mobile games or 2d mario games. 

Definitely recommend. 9/10",76561199475748192,71,3,44,0,44,2024-12-02T04:27:44+00:00
steam,2795000,207758169,english,2025-10-28T01:16:11+00:00,2025-10-28T01:16:11+00:00,True,0,0,0,0.5,,False,False,,Wonderful game and going for 100% was great! Would've paid for it if i could.,76561198866952026,139,13,207,0,207,2025-10-25T20:50:58+00:00
steam,2795000,207732328,english,2025-10-27T17:49:16+00:00,2025-10-27T17:49:16+00:00,True,0,0,0,0.5,,False,False,,"this game is reallty fun and charming! i liked daryl. i didnt like that he died
i wanted to become besties with this cop",76561199512209128,47,15,87,0,87,2025-10-27T17:43:02+00:00
steam,2795000,207702794,english,2025-10-27T08:45:47+00:00,2025-10-27T08:45:47+00:00,True,0,0,0,0.5,,False,False,,"BEST LIL WEREWOLF!! PLSSSS BRING ANOTHER STOCK OF WERECLEANER PLUSHIES I WANT ONE SO BADDDDD!

10/10 casual game with fun gameplay and achievements that were fun for 100% achievement grinding. highly recommend for people who like cute and casual games.",76561199129244490,0,2,213,0,213,2025-10-27T08:39:32+00:00
steam,2795000,207700214,english,2025-10-27T07:26:36+00:00,2025-10-27T07:26:36+00:00,True,0,0,0,0.5,,False,False,,"Very nice game with a lovely artstyle, The gameplay is simple but challenging, My only issue is that there's not enough levels.",76561199837043834,17,4,13,0,13,2025-04-18T19:35:38+00:00
steam,2795000,207678012,english,2025-10-26T22:31:21+00:00,2025-10-26T22:31:21+00:00,True,0,0,0,0.5,,False,False,,"Recommended
Hours Played:1.5, Steam Deck.
Replayability:7/10
Content:9/10
Categories: Puzzle,  Story, Stealth
Longer Description
Really cute and charming stealth puzzle game with cool mechanics and an interesting plot.",76561199566625542,83,14,92,0,92,2025-10-17T02:44:46+00:00
steam,2795000,207590808,english,2025-10-25T23:03:59+00:00,2025-10-25T23:03:59+00:00,True,0,0,0,0.5,,False,False,,"What a fun and adorable game, and totally free!",76561197992685957,3314,23,85,0,85,2025-10-24T01:25:28+00:00
steam,2795000,207509245,english,2025-10-25T01:48:33+00:00,2025-10-25T01:48:33+00:00,True,0,0,0,0.5,,False,False,,"This game is easy, but fun and charming. A great way to KILL a few hours-- Just make sure you clean up after...",76561198291883722,0,3,188,0,188,2025-10-25T01:42:23+00:00
steam,2795000,207458429,english,2025-10-24T12:30:58+00:00,2025-10-24T12:30:58+00:00,True,0,0,0,0.5,,False,False,,"I enjoyed this game very much.
It is short but definitely fun.
High quality for a free game. I can only recommend it.",76561198321776748,167,6,150,0,150,2025-10-24T12:18:38+00:00
steam,2795000,207416941,english,2025-10-23T21:15:10+00:00,2025-10-23T21:15:10+00:00,True,0,0,0,0.5,,False,False,,"This is what peak gaming should be: fun gameplay, easy-to-learn controls, simple mechanics, a well-balanced challenge, and of course, ""accidentally"" killing your coworkers.",76561198427570605,0,1,151,0,103,2025-11-01T16:22:02+00:00
steam,2795000,207373348,english,2025-10-23T09:44:56+00:00,2025-10-23T09:44:56+00:00,True,0,0,0,0.5,,False,False,,Nice Littel Game with a lot of Mechaniks. The Game Play ist Perfect on Pc and Steam Deck.,76561199222493644,68,1,87,0,87,2025-10-22T10:30:07+00:00
steam,2795000,207344413,english,2025-10-22T22:09:53+00:00,2025-10-22T22:09:53+00:00,True,0,0,0,0.5,,False,False,,"So fun! Super cute and cozy and I love the little lore tidbits.  I would LOVE a part two to this game, or more levels, or a never-ending level.  Highly reccomend for anyone looking for a short but cozy game.",76561199497364810,0,3,95,0,95,2025-10-22T19:23:45+00:00
steam,2795000,207328437,english,2025-10-22T17:53:03+00:00,2025-10-22T17:53:03+00:00,True,0,0,0,0.5,,False,False,,"I was exploring the various games and came across this one. Initially, I read the great reviews and thought it'd be a simple little game to pass some time. I was wrong. 

This game is AWESOME! While it is short (assuming you don't go back to replay each level), the game itself is so fun and is such a cool concept overall! It does not seem like this should be a free game at all, and honestly, I'm so happy that I found this game! 

To the team that created this, thank you for taking the time to do so! You all did amazing, and captivated me every step of the way. Thank you!",76561198906270323,0,1,50,0,35,2025-11-26T01:05:08+00:00
steam,2795000,207259864,english,2025-10-21T19:19:29+00:00,2025-10-21T19:19:29+00:00,True,0,0,0,0.5,,False,False,,"It's an amazing game! I can't believe it's free, and yet has so much to do. I love trying to get every achievement in games, so I was replaying this game for hours to try and get every one of them! 10/10 highly recommend.",76561199496801413,0,1,292,0,246,2025-10-25T02:41:36+00:00
steam,2795000,207207408,english,2025-10-21T00:50:47+00:00,2025-10-21T00:50:47+00:00,True,0,0,0,0.5,,False,False,,"AWESOME GAME TO PLAY WITH MY WIFE, getting all of the achievements was fun and was challenging but not frustrating. Its  crazy this game is free with the attention to detail put into the office, super fun to play and funny level design and werewolves :33",76561198446989261,0,7,333,0,333,2025-10-21T00:44:47+00:00
steam,2795000,207139450,english,2025-10-20T01:34:52+00:00,2025-10-20T01:34:52+00:00,True,0,0,0,0.5,,False,False,,"got this free cute little game free when i first built my pc and regrettably looked over it until recently. absolutely adorable from head to toe, great sounds and soundtrack and a fun game loop. not a bad achievement run for perfectionists either.",76561199528600468,138,7,180,0,149,2025-10-20T01:50:23+00:00
steam,2795000,207055505,english,2025-10-19T01:58:22+00:00,2025-10-19T01:58:22+00:00,True,0,0,0,0.5,,False,False,,"This is such a fun and charming little game! Fairly simple and straight forward to 100%, I'm very happy with my time playing it! <3",76561198045359568,0,107,442,0,442,2025-10-19T01:57:21+00:00
steam,2795000,207017185,english,2025-10-18T15:52:03+00:00,2025-10-18T15:52:03+00:00,True,0,0,0,0.5,,False,False,,"This game is so cute!! Great graphics, simple to play and pick up, good progression and difficulty. Highly recommend, great for spooky season, and it's entirely free!! Thank you for the fun experience and cute details!",76561198102268283,0,23,168,0,168,2025-10-18T15:50:42+00:00
steam,2795000,206989451,english,2025-10-18T08:42:19+00:00,2025-10-18T08:42:19+00:00,True,0,0,0,0.5,,False,False,,"The art style is very cute and I loved the last level, despite it being very tense (no spoilers, just play it yourself)
Absolutely recommend the game since it's [b]FREE[/b] and a very fun janitor sim ^w^",76561198778545755,0,2,101,0,101,2025-10-17T17:29:44+00:00
steam,2795000,206985525,english,2025-10-18T07:21:25+00:00,2025-10-18T07:21:25+00:00,True,0,0,0,0.5,,False,False,,"this game is great!! its so charming and funny, i love the style/look of it, the gameplay is fun and just challenging enough, I really enjoy it.",76561199026740079,0,6,199,0,199,2025-10-09T05:17:54+00:00
steam,2795000,206894131,english,2025-10-17T01:00:40+00:00,2025-10-17T01:00:40+00:00,True,0,0,0,0.5,,False,False,,"A silly game about a poor janitor trying to get his paycheck for rent that is due... He's the goodest of bois in his werewolf form and wouldn't ever hurt his co-workers (Well... Unless they spot him) There's collectables, an adorable sticker for not killing anyone and of course everyone's favourite... Speed running! Be fast otherwise you won't get a five star performance.. But I'm sure you'll be fine. Plus the game is free! So please, give it a try :3",76561198378409075,0,7,184,0,184,2025-06-18T08:27:25+00:00
steam,2795000,206875062,english,2025-10-16T19:00:01+00:00,2025-10-16T19:00:01+00:00,True,0,0,0,0.5,,False,False,,"simple and cute, still has it challenges. great game!",76561199032889379,0,6,88,0,88,2025-10-14T17:01:06+00:00
steam,2795000,206802146,english,2025-10-15T18:36:00+00:00,2025-10-15T18:36:00+00:00,True,0,0,0,0.5,,False,False,,"Finished the game, and honestly, The WereCleaner is a really fun and creative indie game. I didn’t expect to enjoy it this much, but it’s such a unique mix of humor, chaos, and strategy that it keeps you hooked. For a free game, it’s surprisingly well-made, and the story was quite enjoyable. The soundtrack is great too and really adds to the atmosphere. The only downside is that there aren’t many levels to play, which leaves you wanting more once you finish. The WereCleaner is a hidden gem that’s definitely worth checking out if you enjoy quirky, well-made indie games.",76561199243411892,101,8,425,0,425,2025-05-05T18:33:41+00:00
steam,2795000,206751733,english,2025-10-15T00:49:20+00:00,2025-10-15T00:49:20+00:00,True,0,0,0,0.5,,False,False,,"A short, cute & lovely game that made my shitty life a bit better :3
My only complain is that 5-starring level 6 is annoying, and that the knapping mechanic is a bit wonky

9/10, this game should not be free, same goes for the lovely soundtrack",76561198177476257,227,73,149,0,149,2025-10-15T00:44:42+00:00
